left_wrist_angle,right_wrist_angle,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle,left_hip_angle,right_hip_angle,pose
110.84654788487514,104.49938845332599,176.1439549241691,173.84413952126715,64.69055133286248,288.81373524363323,283.21283881714294,281.80457557246814,201.1340373277117,209.32230723866178,43.79449280429906,135.6947071368106,cat_cow_pose
110.99120702494623,104.82413773559716,176.24932802475465,173.87543260365877,64.85878764310179,288.78576655908165,283.3114355166781,281.91810560732125,201.21004904577907,209.3081671815436,44.261429497866835,135.23809602522337,cat_cow_pose
111.24442329364729,105.2493312784186,176.13173271105245,173.86313537786415,64.97323736304024,288.7208617981064,283.4428478824395,282.00651539758246,201.43445111549036,209.4745572738489,45.52839379672073,133.96254201959215,cat_cow_pose
110.80715569919204,106.0585746391106,175.92129267091238,173.5614088365951,64.97086163896277,288.82469682902433,283.41433447006085,282.09241551480505,201.7327651561899,209.5490675055182,46.255672366304374,133.21352581060466,cat_cow_pose
110.75918909935042,106.61035478830622,175.80859665671952,173.24082548943557,64.96672049944334,288.85318461702514,283.4846369669136,282.1885018746234,201.7896272438077,209.72104685163885,48.82409235133987,130.59136694476732,cat_cow_pose
110.80395218634905,107.02762595679523,175.61616365169448,172.9349115327501,64.90791586359316,288.8802981224923,283.52641924257694,282.24993072890766,201.81682249360094,209.90823331272486,50.98900451433562,128.37885278093853,cat_cow_pose
110.81250316345097,107.20567522954435,175.59594828933876,172.94418245022013,64.90242098370412,288.8127310388037,283.5561149569933,282.26598609275743,201.89802724194152,210.0636335048309,52.53790289076883,126.80334719757919,cat_cow_pose
110.79724366219642,107.32441685281944,175.57518201550013,172.9862923042349,64.90903388747172,288.7281819141867,283.5858771826155,282.3024720056171,202.1462351215882,210.17984249411813,53.87025753820327,125.45782726245659,cat_cow_pose
110.86019045022653,107.32880459940912,175.61442052170756,173.04495832399834,64.94806294116725,288.6656904478826,283.5890959957718,282.29112175740084,202.2592195294306,210.22122437250817,54.16469685584257,125.17735683178414,cat_cow_pose
110.8451481846786,107.3245782019616,175.7445078114828,173.11272067243763,64.95511682390857,288.5905411120334,283.6276391489707,282.2442850211126,202.2354909721706,210.34862574965794,54.10531518721093,125.2703910999003,cat_cow_pose
111.03362002117707,107.30917678264123,175.76690862399104,173.15672271968398,64.9144329536439,288.5542222701322,283.6236214387235,282.24091620399884,202.3108616525679,210.3998764217244,53.21080947791191,126.20965331891614,cat_cow_pose
110.95805619801871,107.31591625572393,175.7671582654845,173.20357560059858,64.86576862817374,288.49971091716685,283.6529916047383,282.25377598812605,202.3516906504625,210.44757795518484,52.981556574618835,126.46416520836236,cat_cow_pose
110.87307336683783,107.28272971011044,175.82089536340777,173.23198608824822,64.85226100514029,288.4733064148775,283.68291999182605,282.25462131814015,202.34410526924273,210.48021402775288,52.64983137428718,126.82599294035084,cat_cow_pose
110.96305316189385,107.18678771728014,175.82337894885464,173.31292738268033,64.83378338466592,288.3694612068203,283.67020724260624,282.23381529368766,202.38439581148216,210.56745671769193,52.16430366323093,127.3295369347199,cat_cow_pose
111.08672718779965,107.18856058442763,175.66977731100388,173.35113923115026,64.69386177157597,288.30291457974164,283.7609573224648,282.2395812397068,202.35349817572518,210.60384407190452,53.89065734804186,125.60323825413495,cat_cow_pose
111.40381757612501,106.89016122826771,175.52607374883075,173.52297893267962,64.56940472745357,288.1261639202395,283.8444284717385,282.25535756979644,202.3807202225805,210.6942912454559,55.802052886122596,123.6836883016724,cat_cow_pose
111.63551036695252,106.28595243573027,175.4698560747666,173.55877607998275,64.50342960308724,288.15413344984097,283.8579563473181,282.1417075137309,202.32705734187047,211.0317326809715,55.06531006256662,124.42874507126528,cat_cow_pose
111.8368261526123,105.69989784526601,175.5019381433273,173.63157895462825,64.44740803739518,288.24003846480485,283.8726481307013,282.13127904243055,202.28887192130014,211.13553717841592,53.33190705864144,126.1640986648042,cat_cow_pose
111.94631212572183,105.59037143364695,175.49234726181413,173.65070556837642,64.37828630930683,288.25506497966364,283.84801220715195,281.7582844913446,202.32826349340536,211.66952507850885,52.72918867759109,126.77041278104785,cat_cow_pose
111.95301399740836,105.47541950343854,175.5178857585295,173.66222942602673,64.28388005463418,288.2910545529903,283.78490966074054,281.5429124301772,202.39626600465775,212.00571604160572,51.66456618386459,127.82435189530837,cat_cow_pose
111.92032930707778,105.35942283096061,175.51544517698656,173.6924307095881,64.16845995859526,288.30300358534834,283.68436545494046,281.4447714331934,202.56559552439512,212.23286166863014,51.06931229145311,128.41520740109254,cat_cow_pose
111.92410092537855,105.22678488316055,175.51092177243305,173.72366872782544,64.10187832497456,288.2871250706187,283.57937425098334,281.4090480009726,202.5432687335634,212.30979897307705,50.9719341914994,128.50278085532463,cat_cow_pose
111.90706229062366,105.07220156448778,175.57316065215065,173.75633032421294,64.11699386636434,288.2884427707731,283.3792661107136,281.4151381484734,202.65575935288294,212.34262765235542,49.913573123797676,129.54872784079586,cat_cow_pose
111.85156074628,104.93320585843728,175.67898684845824,173.78537217212684,64.13593980864876,288.3089422409576,283.2536266576657,281.3740226696739,202.77026919070394,212.41067229761921,48.91197533796651,130.54069904776554,cat_cow_pose
111.79942974537619,104.84640648792312,175.77593068386932,173.8093711070561,64.07234039535902,288.43381420710347,283.0518645958816,281.31061040683034,202.78835153206964,212.3784351652338,47.092634569556196,132.3355764372445,cat_cow_pose
111.7708725430861,104.73895457906171,175.83757543235967,173.82114730702298,63.73983798973812,288.83701705128374,282.90748534979735,281.1911100459671,202.57155544276318,212.28117296335583,44.47769549884877,134.94496300394863,cat_cow_pose
111.7652722391144,104.66985740461134,175.87212759671885,173.83876439878648,63.44853768849209,289.0557508288826,282.7469190853328,281.1274095154632,202.40000709842295,212.3040284852253,44.01780165956617,135.37734363093048,cat_cow_pose
111.76821626546854,104.58509864952327,175.91663569760888,173.8430853596337,63.328807470646886,289.10140883518875,282.54684878284013,280.9878492970681,202.42964739520352,212.5442008178755,44.087079136401556,135.292353832582,cat_cow_pose
111.87489093561297,104.44554206587222,175.98901804964467,173.83215609451628,63.28634120253544,289.1441822637932,282.3699146014818,280.68099281511905,202.40954167139014,212.95142515456067,42.72167290977041,136.6644536840047,cat_cow_pose
111.96548549912275,104.32693810227623,176.03080218504223,173.83064907993776,63.26244876231078,289.1391139373935,282.22862288687065,280.54084530337497,202.35544090173832,213.19000578522648,41.77911666363085,137.62139328878416,cat_cow_pose
112.06776524003752,104.25093769326675,176.0949572472905,173.82714581923312,63.296263904352216,289.08427866168864,281.96607206835307,280.2767040840287,202.27506832915626,213.47264190796412,41.095722257567644,138.30816696610563,cat_cow_pose
112.22181477024434,104.19603915456929,176.11996022483612,173.82126953565373,63.3197864701659,289.0817968825977,281.7434170865614,280.0575575270856,202.22800660694412,213.70263633525394,40.06246717223944,139.3590062572565,cat_cow_pose
112.33270358251606,104.16374300501771,176.11899539356827,173.80670011694434,63.34173831610872,289.01745234934435,281.55493803951487,279.8227433790337,202.2169317019913,214.0549765992648,39.76476134953911,139.65782682456157,cat_cow_pose
112.36586927217765,104.08751812642765,176.0762309407667,173.78859898973022,63.347162361395924,288.8973886339254,281.348397706482,279.6414955951922,201.8277263409461,214.2467640229903,39.20863075666833,140.21432320358107,cat_cow_pose
112.36255090437565,103.88340808078965,175.96643620740196,173.78578118366332,63.33874667704356,288.7468852119237,281.23742002474626,279.4552718676722,201.87673601746923,214.46071020144058,38.902502575311345,140.5251065769259,cat_cow_pose
112.39803789530856,103.67510045350751,175.97008847645512,173.80082466388168,63.344832317521686,288.59295050454864,281.14559224529825,279.324470129464,201.9218502528436,214.5761020861841,39.448571807999265,139.96607679471563,cat_cow_pose
112.47767145789625,103.55546404112118,175.83179297849304,173.81274201938066,63.274551628993784,288.42360252183886,281.0864225007184,279.2023813300194,201.92341180838105,214.70781501991334,39.77826060619829,139.62047243699874,cat_cow_pose
112.66245212349632,103.38877342993442,175.7907871018838,173.8249378861428,63.17794539556362,288.40009643046517,280.88616066308896,279.0495590601315,201.91079009925033,214.79771023460938,39.9138637622399,139.42869883444368,cat_cow_pose
112.88849136859552,103.32699361276707,175.614679380523,173.81130261872755,63.01502367006459,288.40587531802237,280.7219691099586,278.87590952901456,201.85478877503152,214.80797828962454,40.39203350798582,138.91167354695483,cat_cow_pose
112.89304085822079,103.28679295717147,175.65226614069314,173.84834466297247,62.99502619355096,288.41543275803997,280.57271862929196,278.7251671354436,201.85455596299792,214.8256721836628,40.30220897270524,139.01043684621055,cat_cow_pose
112.99268187268537,103.13570026548021,175.73519472572846,173.9799639232601,62.838712892579906,288.4386380249381,280.33177691875386,278.53992098928,201.78694788244695,214.79747117488446,39.31446391217434,139.99674330527833,cat_cow_pose
113.19600179988358,103.00858255344171,175.9225069795559,174.18135672374612,62.84303827408348,288.38302802565244,280.18762074933915,278.46577892460715,201.77813321250815,214.6011909220513,38.004010216597216,141.31037194022602,cat_cow_pose
113.37154270990543,102.93172132287634,175.99143476316812,174.32340010832314,62.82350259386118,288.4160860855437,280.101767165402,278.3810783185028,201.6411548892837,214.4367201385559,37.41528165795256,141.91547651136077,cat_cow_pose
113.49702668181733,102.92443614344184,176.00926320021267,174.40731908393107,62.70806975759178,288.66566706192833,280.02525769743596,278.30952614460676,201.41172932138755,214.19444415665316,37.13687591063658,142.19818620830517,cat_cow_pose
113.6438210709098,102.94388117652693,176.0268987477935,174.5007860671483,62.461817553497916,289.028166629488,279.89200062635814,278.2727222715216,201.27818703948304,213.9019909484972,37.991235315309915,141.30009920643812,cat_cow_pose
113.7100521377817,102.92255882331382,176.02719110328005,174.58483610877295,62.23345914408309,289.3736282437439,279.73433882232143,278.263738057756,200.70816744584823,213.73191519700563,39.56037329345801,139.66508587422695,cat_cow_pose
113.66289967750187,102.82241221901131,176.04108786045174,174.66200465333327,61.981301679535896,289.6675670531715,279.6576155434646,278.22919730626484,200.44580801352484,213.59071158688263,41.439941831138476,137.753318881081,cat_cow_pose
113.6330776833651,102.84686551774675,176.051645640114,174.71956184636207,61.766060044721456,289.9632548422576,279.6131247174314,278.09205382191,200.50009071751816,213.0804418766691,43.54141057623616,135.64350820901342,cat_cow_pose
113.72353604623584,102.69837583952895,176.05429031952707,174.71399073815033,61.601219821270355,290.2419737760104,279.56521758355876,277.9338648017891,200.88423198234048,212.29768004473212,44.9973082630757,134.21494640772693,cat_cow_pose
113.71313049692574,102.38651976851177,176.05203426775032,174.7272670123759,61.41100863972911,290.4761252202337,279.5615672292017,277.8971071530225,200.9646272170981,211.99509628745983,46.17504364928469,133.0426077433979,cat_cow_pose
113.79462095076407,102.23134365122746,176.09475795421923,174.80767874964815,61.30307035833589,290.7517372185478,279.6446392606761,278.00160969781126,200.83811029740974,211.76731031097398,47.22943919670111,131.97044211237323,cat_cow_pose
113.87349207163518,101.69592450517072,176.1292061403207,174.9152191591113,61.181478404083876,291.00738287387634,279.680289149237,278.1691320311106,200.66043361305202,211.5124446125769,48.46617141994488,130.73312909924599,cat_cow_pose
113.94247089980063,101.1500637252921,176.18730748031183,175.04379437492784,61.167400889325755,291.0937342854354,279.62210041202576,278.2142294743961,200.52782026573138,211.34278906869378,48.62214487892331,130.57593554773462,cat_cow_pose
114.0691834991788,100.99656403553388,176.22214728563156,175.1182306829507,61.15440639813987,291.1561244595756,279.7173750714773,278.3210696723627,200.58734337519456,211.26726101482453,49.01109289050246,130.1871698692957,cat_cow_pose
114.42747016213951,100.97433586709276,176.25270536332758,175.13963160070062,61.17060711972513,291.14449982563775,279.7895863985481,278.3994945449999,200.61690690083847,211.26974979921528,49.18110984300267,130.01646296812376,cat_cow_pose
115.21690063861045,100.95626146121471,176.274076272258,175.17506418176453,61.17904558494576,291.10549304316237,279.94143884829856,278.48644419461226,200.66469118311554,211.44844354398927,49.58868373044589,129.60580492377554,cat_cow_pose
116.24309948917023,100.99331721035433,176.24190965235124,175.16690293223968,61.22712415105612,291.0822467229817,280.07319435770563,278.537743344917,200.7093739061304,211.52814405744144,49.669139492387515,129.53514530396208,cat_cow_pose
117.25517568120397,101.07089779809786,176.2584945266622,175.14148277611733,61.289282581166795,291.07629035607505,280.18184199640257,278.5698293857466,200.76913574626235,211.69684152508614,49.78081803005017,129.4331258112058,cat_cow_pose
118.54250503418433,101.18258398692217,176.2926960917153,175.13118551460775,61.356606505230964,291.0877475482346,280.33965466580275,278.6103523924331,200.9287923282105,212.15272734719588,49.97601377388865,129.25255806165566,cat_cow_pose
119.5745730076872,101.30134899838315,176.32950501808244,175.1227108076045,61.40838447916432,291.08824061122584,280.4911491624483,278.6482821552035,201.05256415672514,212.43179118115526,50.414243524214214,128.83304429789587,cat_cow_pose
120.169205539862,101.43385992632606,176.35143514609217,175.11230281420058,61.443089232313305,291.1076950946884,280.6115399190288,278.666812926671,201.1245035449495,212.73511268629213,50.43194111214729,128.83277223984916,cat_cow_pose
120.54399308274154,101.51786202240818,176.37369395223521,175.10241076175743,61.487976513095305,291.1273804068505,280.6941731617533,278.66943576470385,201.169608102541,212.9869302315549,50.33184216550732,128.9491321000779,cat_cow_pose
120.94457910100513,101.59044293674002,176.393393668414,175.09175709015904,61.43383768165736,291.2250181118002,280.72754733288906,278.6590500136966,201.12408633007206,213.06210858525594,50.3993889975741,128.8830633292602,cat_cow_pose
121.25467781538586,101.65886458119122,176.34542034808177,175.06891106513535,61.26984862942793,291.40752930370786,280.8019929682103,278.62690233458756,201.03231044941415,213.50031143610803,49.92491918087243,129.38466869067864,cat_cow_pose
121.38595884167115,101.67309666272459,176.29169836306488,175.03402806288588,61.219332632111744,291.4685275008678,280.92421410853916,278.66647631984193,200.9586990779242,213.13482143180516,49.6303920357487,129.70077938042826,cat_cow_pose
121.44458883056674,101.67971749097003,176.27282625299827,175.02437033338418,61.208451713196695,291.51079287928894,281.02588412076244,278.71995256858025,200.94800955460215,212.90458080960767,49.329013877811654,130.02751411466164,cat_cow_pose
121.59980899194595,101.70261542069342,176.3021315566363,175.0035928671582,61.22304895751183,291.5679261616673,281.044454114971,278.683376410149,200.95149733531883,212.73968716339976,49.10637033874929,130.2740909765298,cat_cow_pose
121.71251691073701,101.71613681429464,176.34091045523644,174.99369784782553,61.25687992033914,291.5904746255014,281.0662661580726,278.6488250386336,200.94771963118782,212.63460028097612,48.88792486932861,130.51309464615994,cat_cow_pose
121.78286450124209,101.7102448710107,176.36474971923985,174.986060511148,61.27370650472571,291.6097551421142,281.075287001947,278.6157602133561,200.92631337502448,212.54470971548042,48.559058325801196,130.86650663569833,cat_cow_pose
121.8505020732646,101.70989217440173,176.3705559192346,174.97851314481477,61.29458543018201,291.61309971152735,281.11097508169166,278.60454884360763,200.84435234618678,212.4974816976158,48.516939913211196,130.9211568615865,cat_cow_pose
121.97445315141269,101.72108085106643,176.39126100827673,174.9709554722983,61.327436114713,291.611639383043,281.1266916272969,278.5996366892932,200.7987304779364,214.56403220242512,48.57877656725745,130.87424341033645,cat_cow_pose
122.08670098622395,101.72161405974686,176.408342467741,174.96768006302966,61.350164502571516,291.60808612940434,281.1606560549986,278.5968611775737,200.7759573459835,215.89775238752662,48.76431247794483,130.70867761658263,cat_cow_pose
122.15016208800061,101.73265199272596,176.4084329047766,174.9675632730256,61.346230558447,291.60711010079655,281.19050239284957,278.6021980816966,200.7836606085311,216.74179880104467,49.031716720513,130.46015529387597,cat_cow_pose
122.22218722289169,101.74496699777926,176.4131170231642,174.96828998618165,61.3528886921553,291.60268715451184,281.21439102853117,278.60789490139086,200.76008710462756,217.1450765476852,49.225117936736886,130.2746065889188,cat_cow_pose
122.29899088195616,101.73947434882254,176.43959470296286,174.97914213554557,61.37580121827664,291.57539643371825,281.25736508133764,278.62081004839234,200.7933291326621,217.3479863098552,49.73306980504748,129.7619400101267,cat_cow_pose
122.4208772103218,101.74016417337927,176.43419782099244,174.99481974244569,61.39643176984333,291.5568207070021,281.2906921115987,278.6050559960301,200.82185813806478,217.3902718383462,49.905011525391174,129.59085332457292,cat_cow_pose
122.48804239068255,101.70354453338923,176.46666630679118,175.02314996508773,61.4416375619348,291.52042082995166,281.3308524372555,278.601762921229,200.86504804147097,217.43886980587604,49.95925561464232,129.5429868311061,cat_cow_pose
122.49383898803812,101.67437433562452,176.47545068241757,175.06909372449095,61.47669033811339,291.4792077999732,281.37157094865955,278.5732333152081,200.87971506948455,217.54766651108687,50.060626231735505,129.4540748395337,cat_cow_pose
122.49014359754169,101.72255684518717,176.56364145225282,175.15558901741989,61.53460888125946,291.45782390050715,281.4182342630909,278.54295249360865,200.92266827153338,215.50084830556483,50.08511240621556,129.4531568306242,cat_cow_pose
122.49020370038156,101.7104696495744,176.60966331593,175.22142530143688,61.6071021514884,291.40377893706284,281.40905515526316,278.493436949592,200.90361594647922,214.31015895066102,50.10992376848435,129.43640683781913,cat_cow_pose
122.35038346255284,101.71608144452114,176.66483641118057,175.29024771971933,61.65243361521012,291.3341554797553,281.4232199817036,278.46178327262027,200.90731881139274,213.50189460465577,49.36512409986369,130.18961820526567,cat_cow_pose
122.18882308782105,101.71568199067032,176.6786647037943,175.3269892765235,61.63642869847931,291.1551521740366,281.4003665779303,278.36304049905834,200.90201690328664,212.72130390584988,48.8044195244539,130.76354990520508,cat_cow_pose
122.03271852144901,101.55660571978264,176.71741202100662,175.3637595097213,61.7811155968961,290.816502812691,281.5388606314723,278.4756791503803,200.9349677242379,212.34208456912668,48.90312046811746,130.64669697614326,cat_cow_pose
121.60834111582518,101.35675428040336,176.74841551062508,175.29164479602855,61.94030686191721,290.2638842692068,281.74849540975026,278.68476123505025,201.06538479786093,212.34051862922797,49.66509993575458,129.89190625925747,cat_cow_pose
121.23851282791757,101.12046454288969,176.7484305025198,175.18290627172306,62.12779854256672,289.8173931047728,281.91694967147276,278.9728351405989,200.9831088978956,212.1352381638195,50.88042877540455,128.6324669944062,cat_cow_pose
120.75750076546922,101.07632748942585,176.69913649043448,175.0176036854235,62.38538354050798,289.3682178602176,282.161928252482,279.1902689570008,200.93958585496193,211.83311024297208,50.42647111135209,129.14151137592808,cat_cow_pose
119.31266614233516,101.0818951134724,176.57358126850227,174.90242192951305,62.58394015716505,288.9230300682906,282.46269070545577,279.49784584812585,201.1067560688879,211.73715933252336,52.3197355928035,127.27101283188176,cat_cow_pose
116.66322379819901,101.27893316843843,176.35691574154467,174.66994224994198,62.81154477175715,288.64006344307575,282.60388454322873,279.71493765340335,200.99326610675345,211.73728069493185,52.463878510547275,127.15171948507118,cat_cow_pose
114.88425923865503,101.29101998461654,176.10415174779212,174.50565379708846,63.015603293049075,288.28245070048933,282.5520964046574,279.7072630828626,200.72597028626865,211.62628797380285,47.978185492069436,131.67661495454962,cat_cow_pose
114.47626016360664,101.35600276172661,175.79186640264044,174.35622479175444,63.154562375349066,288.06149195293733,282.537136530882,279.7622220387234,200.53415375828962,211.33423604081457,44.48659638088957,135.1023875838749,cat_cow_pose
114.44682738652818,101.31431835792202,175.17751319769113,174.18024083669383,63.24055756423827,288.1446677731947,282.73600778157174,279.8308636770356,200.35229182229702,211.0973560973269,36.150182141903215,143.55823315066175,cat_cow_pose
113.69724048084375,101.29405675011346,174.98740385754272,174.0456895612446,63.6793394357932,288.1273822824261,282.6966590024161,279.96746925247635,200.2719723295771,210.90116730606516,25.581858172933277,154.155026649263,cat_cow_pose
113.31913933815399,101.28273891412259,175.02402744468458,173.98192779881418,64.13060466324352,288.12798042020756,282.7045502232315,280.066994954254,200.43795373442586,210.66142959593438,17.755394706543157,162.04007150540784,cat_cow_pose
112.79316516789929,101.3498162752324,175.2376811388361,173.84559717423846,64.7436549576622,288.43829132035944,282.83363462749736,280.13654937001024,200.756543392683,210.4569201929375,6.488553087806305,173.47186365273728,cat_cow_pose
112.5252956483091,101.25984686480489,175.15448653065914,173.48831555169144,64.98573394828583,288.6909933699027,282.8459851803831,280.2190309209477,200.9924846454932,210.5155507529694,3.268334061644305,176.7137365978623,cat_cow_pose
112.29349822104874,101.28590877240113,174.99764118462775,173.21467607538747,65.02707145617755,288.94653152021914,282.77122307852324,280.3290401757929,201.16960564528,210.45989054620446,3.082740168535309,176.83877231455764,cat_cow_pose
112.08553671436516,101.19226612756398,175.10369179735372,173.13417116782034,65.07873778565013,289.1780860834239,282.6975046311349,280.531710243133,201.22915264285697,210.27399046491234,2.550196380759397,177.30875728582814,cat_cow_pose
111.8136238678308,101.41504914007622,175.19532603691854,173.1147873097539,65.00119002289611,289.5461378330327,282.4653013807107,280.5230960072288,201.087242287401,210.25165468427,5.242057872731643,174.4996152559114,cat_cow_pose
111.75611020004492,101.55747785970148,175.29032660907012,173.14600528423512,65.01416406028046,289.82445839898025,282.3140484109124,280.5600859790335,200.97325186147154,210.29037272910904,9.45482935724323,170.1481209308108,cat_cow_pose
111.65918936984473,101.58858546352188,175.44807617455083,173.16526705999294,64.90976994758475,290.0901108651265,281.9611400145446,280.4572257252299,200.77346848883343,210.23050905479616,14.767647536376394,164.64997244199455,cat_cow_pose
111.55917910330133,101.6560657561565,175.73570932168636,173.18119659942775,64.85474971981468,290.38390780601844,281.48279491227845,280.2801147745918,200.48938983088414,210.20672885657945,19.099993594918523,160.16444063220024,cat_cow_pose
111.52803694247461,101.6597844140697,175.93871231732362,173.17620742205733,64.79014101282698,290.60397809356033,281.11763925475395,280.15908588496,200.21620271964463,210.0507472919942,22.520151064791445,156.66220848086618,cat_cow_pose
111.92707534940621,101.58569540561639,176.28434446638096,173.34098692438118,64.71567782092055,290.5368668438623,280.6581352143117,280.0773026969292,199.88903594914035,209.94087594922635,26.441667388566962,152.60174335372716,cat_cow_pose
112.29235920516822,101.55717365928248,176.67262746565746,173.419568672374,64.65522277969856,290.6049082740215,280.11758749191756,279.9230919230566,199.5330247416695,209.72194985241913,28.609946206616215,150.29938676555972,cat_cow_pose
112.9223788299159,101.5103656257653,176.93192356734116,173.46109928950273,64.50421766079016,290.6893179392432,279.43168341447887,279.58819059666786,199.19715492568665,209.53889768440837,30.37292904803725,148.40661816291882,cat_cow_pose
113.46334240614567,101.43761351017125,177.1282282229152,173.4990301568314,64.41849618758548,290.74865005829594,279.0390486499959,279.4098338452771,198.72937944821797,209.47553569981812,33.12832456487927,145.5334868391866,cat_cow_pose
